"row ID","style","country","stars","top_ten","brand","variety"
"2218","Pack","Taiwan",4,,"Nissin","Demae Iccho Tonkotsu Macaroni"
"2217","Pack","Hong Kong",5,,"Sao Tao","Noodle King Beef Hong Kong Style"
"2216","Tray","Taiwan",3,,"Nissin","Cup Noodles Prawn"
"2215","Pack","Singapore",5,,"Payless","Pancit Shanghai"
"2214","Bowl","Japan",4,,"Saigon Ve Wong","Kung Fu Artificial Chicken"
"2213","Pack","Vietnam",4,,"Knorr","Chili Pork"
"2212","Pack","South Korea",4,,"Bon Go Jang","Tofu Udon Dosirak"
"2211","Cup","Thailand",3,,"Fuku","Superior Soup"
"2210","Pack","Pakistan",4,,"Nissin","Chow Noodles Alfredo"
"2209","Pack","Hong Kong",5,,"Noodle Time","Spicy Thai"
"2208","Pack","USA",0,,"Nissin","Cup Noodles Chicken Vegetable"
"2207","Cup","Hong Kong",3,,"Vifon","Asian Style Instant Noodles Shrimp"
"2206","Bowl","Japan",5,,"Vifon","Pho Bo Beef Rice Noodle"
"2205","Bowl","USA",4,,"Sau Tao","Noodle King Lobster Thick"
"2204","Cup","Brazil",4,,"Sau Tao","Ho Fan Abalone Chicken"
"2203","Bowl","USA",4,,"Ve Wong","Hot Of Hots Artificial Satay Beef"
"2202","Cup","Hong Kong",4,,"Nissin","Chow Mein Thai Peanut"
"2201","Cup","UK",2,,"Rhee Bros Assi","Pho Vietnamese Noodle Soup"
"2200","Cup","UK",5,,"Saigon Ve Wong","Kung Fu Artificial Beef Rice Noodle"
"2199","Cup","UK",3,,"Lucky Me!","N-Rich Artificial Chicken With Ginger"
"2198","Cup","UK",3,,"Lucky Me!","Chicken Na Chicken"
"2197","Cup","UK",5,,"Nissin","Demae Iccho Tom Yam Goong Macaroni"
"2196","Cup","UK",3.3,,"Ve Wong","Hot Of Hots Artificial Black Peppered Beef"
"2195","Bowl","Japan",5,,"US Canning","Fu Chang Chinese Noodle Company Pork Seafood"
"2194","Pack","Hong Kong",4,,"Nissin","Bowl Noodles Rich & Savory Beef"
"2193","Pack","Pakistan",3,,"Maruchan","Instant Lunch Cheddar Cheese"
"2192","Pack","Malaysia",5,,"Mama","Vegetarian Tom Yum"
"2191","Pack","Taiwan",4,,"Menraku","Curry Soba"
"2190","Bowl","Japan",4.75,,"Myojo","Hyoubanya No Chukasoba Oriental"
"2189","Cup","Hong Kong",4,,"Nissin","Yakisoba Noodles Karashi"
"2188","Cup","Australia",2.5,,"Kamfen","Dried Mix Noodles XO Sauce"
"2187","Pack","South Korea",5,,"Paldo","Hwa Cup Hot Spicy"
"2186","Pack","China",4,,"Ottogi","Jin Ramen (Mild)"
"2185","Pack","Japan",5,,"Vina Acecook","Bestcook Hot spicy Tom Yum Shrimp"
"2184","Bowl","Thailand",2.75,,"Quickchow","Quickie Mami La Paz Batchoy"
"2183","Pack","Thailand",3.5,,"Paldo","Bowl Noodle Beef With Vegetables"
"2182","Pack","Thailand",3.5,,"Paldo","Spicy Seafood"
"2181","Pack","Thailand",4,,"Nissin","Cup Noodles Seafood Curry"
"2180","Bowl","Thailand",3,,"Myojo","Suudon Desse Soy Sauce"
"2179","Pack","Thailand",5,,"Sao Tao","Noodle King Scallop Thick"
"2178","Pack","Thailand",4,,"Maruchan","Instant Lunch Lime Flavor with Shrimp"
"2177","Pack","Thailand",4,,"Vina Acecook","Hao Hao Sate Onion"
"2176","Pack","Thailand",5,,"Ibumie","Harmee Prawn"
"2175","Pack","Thailand",4,,"Vifon","Asian Style Instant Noodles Beef"
"2174","Cup","Thailand",5,,"Ottogi","Snack Ramyon"
"2173","Pack","Thailand",4,,"Gomex","3 Mien Mi Tom Chua Cay Hot sour Shrimp"
"2172","Pack","Thailand",4,,"Payless","Instant Mami Chicken"
"2171","Pack","Thailand",4,,"Lucky Me!","Instant Bulalo Bone Marrow"
"2170","Pack","USA",4,,"Sunlee","Crab Vermicelli"
"2169","Pack","Singapore",4,,"Maruchan","Midori No Tanuki"
"2168","Pack","Taiwan",5,,"Souper","Alimentary Paste Chow Mein"
"2167","Cup","Canada",3,,"Doll","Artificial Beef Flavor"
"2166","Pack","China",4,,"Ve Wong","Artificial Classic Beef"
"2165","Cup","Australia",3,,"Sapporo Ichiban","Chicken Flavor"
"2164","Pack","Taiwan",5,,"Vifon","Tu Quy Spicy Beef"
"2163","Bowl","Japan",4,,"iNoodle","Udon Noodle Soup Oriental"
"2162","Pack","Taiwan",5,,"Myojo","Ramen Desse Shio"
"2161","Pack","South Korea",5,,"Sapporo Ichiban","Beef Flavorc"
"2160","Bowl","Japan",5,,"Myojo","Kakesoba Desse Soy Sauce"
"2159","Pack","Mexico",3,,"Vifon","Mi Lau Thai Thai Stle"
"2158","Tray","Taiwan",5,,"Noodle Time","Shin Cup"
"2157","Pack","China",4,,"Q","Noodle With Sesame Sauce"
"2156","Tray","Taiwan",2,,"Chikara","Shrimp Udon"
"2155","Pack","Taiwan",4,,"Vifon","Tu quy Chicken"
"2154","Pack","Taiwan",4,,"Koka","Mi Hai Cua Crab Flavor"
"2153","Pack","Taiwan",4,,"Kamfen","E Menm Chicken"
"2152","Pack","Taiwan",5,,"Quickchow","Chicken Mami"
"2151","Pack","Taiwan",5,,"Quickchow","Pancit Canton toyo Mansi"
"2150","Pack","Taiwan",3,,"Unif / Tung-I","Chinese Onion Rice Noodle"
"2149","Pack","Taiwan",5,,"Ve Wong","Instant Bean Thread Seafood"
"2148","Pack","Taiwan",5,,"Lucky Me!","Supreme Bulalo"
"2147","Cup","USA",3,,"Mi Sedaap","Kari Spesial"
"2146","Bowl","Japan",3,,"Mi Sedaap","Mie Sambal Goreng"
"2145","Cup","USA",3,,"Unif","Artificial Beef With Sauerkraut"
"2144","Pack","Brazil",4,,"Nongshim","Big Bowl Spicy Kimchi"
"2143","Pack","Vietnam",3,,"Samyang","Beef"
"2142","Bowl","USA",4,,"Little Cook","Tom Yum Seafood Creamy"
"2141","Bowl","Japan",5,,"Maruchan","Instant Lunch Hot spicy Beef"
"2140","Bowl","South Korea",5,,"Ottogi","Spice Seafood"
"2139","Pack","Hong Kong",4,,"Nongshim","Kalguksoo"
"2138","Pack","Hong Kong",4,,"Lucky Me!","N-Rich Chicken Tinola"
"2137","Pack","Hong Kong",4,,"Mr. Udon","Chicken"
"2136","Pack","Hong Kong",4,,"iNoodle","Taiwan Style Chow Mein"
"2135","Pack","Hong Kong",2,,"Sao Tao","Noodle King Hong Koing Style Wonton"
"2134","Pack","Hong Kong",4,,"Ve Wong","Little Prince Bacon"
"2133","Bowl","Japan",5,,"Ve Wong","Kung Fu Artificial Sesame Chicken"
"2132","Cup","USA",5,,"Wu Mu","Beef Flavor Ramen"
"2131","Pack","Singapore",4,,"Ottogi","Ppushu Ppushu Tteobokki"
"2130","Pack","Hong Kong",4,,"Myojo","Ippeichan Soybean Paste"
"2129","Pack","Malaysia",5,,"Myojo","Hyoubanya No Chukasoba Soy Sauce"
"2128","Cup","Japan",4,,"Nongshim","Bowl Noodle Savory Chicken"
"2127","Cup","Australia",2.25,,"Koyo","Asian Vegetable"
"2126","Bowl","Japan",5,,"Baijia","Single Noble Pickled Radish & Duck"
"2125","Pack","Singapore",4,,"Ve Wong","Kung Fu Artificial Szechuan Pork"
"2124","Bowl","Thailand",3.5,,"Ibumie","Harmee Mee goreng Prawn"
"2123","Cup","Thailand",5,,"Ve Wong","Kung Fu Artificial Beef Rice Noodle"
"2122","Pack","Thailand",5,,"Gefen","Imitation Chicken Vegetarian"
"2121","Pack","Thailand",4,,"Menraku","Tempura Udon"
"2120","Cup","Thailand",3.5,,"Samyang","Sutah Hot Spicy Beef"
"2119","Cup","Thailand",3.5,,"Nissin","Top Ramen Shrimp"
"2118","Cup","Thailand",3.25,,"Ottogi","Ppushu Ppushu Barbecue"
"2117","Bowl","Thailand",4,,"Mama","Vegetable"
"2116","Pack","Thailand",4,,"Nissin","Souper Meal Picante Shrimp Hot Spicy"
"2115","Cup","Thailand",4,,"Saigon Ve Wong","Kung Fu Rice Noodle Artificial Beef"
"2114","Pack","Thailand",3.5,,"Vifon","Tu Quy Sour Spicy Shrimp"
"2113","Cup","Thailand",4,,"Paldo","Snack Noodle slightly Hot"
"2112","Pack","Thailand",4,,"Gefen","Chicken"
"2111","Cup","Hong Kong",3.75,,"Maruchan","Ramen Noodle Soup Chicken Mushroom"
"2110","Pack","Canada",3,,"Koyo","Lemongrass ginger"
"2109","Pack","Taiwan",4.3,,"Thai Kitchen","Spring Onion Rice Noodle"
"2108","Pack","Taiwan",1,,"Myojo","Ramen-Desse Miso Soybean Paste"
"2107","Pack","Brazil",4.5,,"Saigon Ve Wong","Kung Fu Rice Noodle Shrimp Crab "
"2106","Pack","Japan",3.5,,"Gefen","Vegetable"
"2105","Pack","USA",3,,"Annie Chun's","Teriyaki Noodle"
"2104","Bowl","South Korea",4,,"Mr. Udon","Malaysian Beef Udon"
"2103","Pack","USA",0,,"Vedan","Mushroom & Artificial Cuttlefish"
"2102","Cup","Japan",5,,"Nongshim","Potato Noodle Soup"
"2101","Pack","South Korea",4,,"Thai Kitchen","Mushroom Rice Noodle"
"2100","Pack","Singapore",4,,"Thai Kitchen","Roasted Garlic Rice Noodle"
"2099","Bowl","Japan",4,,"Menraku","Shio"
"2098","Cup","USA",5,,"Itomen","Yellow Buckwheat"
"2097","Pack","Malaysia",5,,"Ottogi","Bekse Curry Myon"
"2096","Bowl","Japan",4,,"Ottogi","Hot & Spicy Ramen"
"2095","Pack","Singapore",5,,"Kamfen","Japanese U-Don Lobster Scallop"
"2094","Pack","South Korea",5,,"Kailo","Big Bowl Artificial Chicken"
"2093","Pack","Taiwan",2,,"Kailo","Big Bowl Crab "
"2092","Pack","Hong Kong",4,,"JML","Stew Pork"
"2091","Cup","Malaysia",5,,"Foodmon","DJ DOC Instant rice Ramen Topokki"
"2090","Pack","Hong Kong",5,,"JML","Artificial Stew Beef"
"2089","Cup","Hong Kong",5,,"Noah Foods","Phoya Rice Noodles Beef"
"2088","Bowl","Hong Kong",4,,"Pulmuone","Fresh Ramen Spicy"
"2087","Pack","Hong Kong",4,,"Snapdragon","Tomato Seafood Rice Noodle"
"2086","Pack","Hong Kong",5,,"Ottogi","Jin Ramen (Mild)"
"2085","Bowl","Hong Kong",5,,"Maruchan","Yakisoba Shrimp"
"2084","Pack","Hong Kong",5,,"Nissin","Demae Iccho Seafood & Abalone Macaroni"
"2083","Pack","Hong Kong",5,,"Hsin Tung Yang","Tiny Noodle With Oyster Flavor"
"2082","Cup","Hong Kong",4,,"Dragonfly","Artificial Beef"
"2081","Cup","Hong Kong",4,,"Mexi-Ramen","Soupless Ramen Shallot Teriyaki"
"2080","Pack","Hong Kong",4,,"Nongshim","Neoguri Mild"
"2079","Cup","Hong Kong",5,,"Sunlee","Beef Rice Stick"
"2078","Cup","Hong Kong",4,,"GreeNoodle","Miso"
"2077","Cup","Hong Kong",5,,"Knorr","Pizza"
"2076","Bowl","Hong Kong",3.75,,"JML","Artificial Spicy Beef"
"2075","Pack","Indonesia",4.5,,"Nongshim","Oolongmen Beef"
"2074","Cup","Mexico",3.5,,"Dragonfly","Artificial Seafood"
"2073","Pack","Canada",4,,"Samyang","Beef"
"2072","Bowl","USA",5,,"Ve Wong","Kung Fu Shrimp"
"2071","Pack","Taiwan",5,,"Snapdragon","South Korean Kimchi Rice Noodle"
"2070","Bowl","Japan",1.75,,"Menraku","Miso"
"2069","Pack","Hong Kong",3.75,,"Paldo","Big Bowl Noodle"
"2068","Pack","Australia",5,,"Dragonfly","Artificial Onion"
"2067","Pack","South Korea",4.5,,"Shirakiku","Sanukiya Fresh Spicy Ramen"
"2066","Pack","Japan",5,,"Tradition","Imitation Beef"
"2065","Pack","Hong Kong",3,,"Wang","Champong Spicy Seafood"
"2064","Pack","USA",5,,"Thai Kitchen","Thai Ginger Rice Noodle"
"2063","Pack","Hong Kong",3.25,,"Dragonfly","Artificial Chicken"
"2062","Pack","Mexico",3.75,,"Snapdragon","Beijing Vegetable Rice Noodle"
"2061","Tray","Hong Kong",4.25,,"Nan Hsing","Vegetarian Rice Noodles"
"2060","Cup","Japan",5,,"Menraku","Soy Sauce"
"2059","Pack","Hong Kong",2.5,,"Samyang","Hot Beef"
"2058","Pack","Thailand",3.75,,"Dragonfly","Artificial Hot & Sour Shrimp"
"2057","Cup","Mexico",3.75,,"Nissin","Cup Noodles Spicy Seafood"
"2056","Pack","USA",0,,"JML","Artificial Spicy Hot Beef"
"2055","Bowl","Japan",5,,"Annie Chun's","Soy Ginger Ramen"
"2054","Cup","Australia",3.25,,"Little Cook","Wheat Gluten Stewed Duck Flavoured"
"2053","Cup","USA",3.75,,"Unox","Good Noodles Vegetable"
"2052","Cup","Indonesia",3.5,,"Sapporo Ichiban","Hot Spicy Chicken"
"2051","Pack","China",3.5,,"Mee Jang","Artificial Shrimp Tom yum"
"2050","Cup","Malaysia",5,,"Yum Yum","Beef"
"2049","Pack","Mexico",4,,"Doll","Spicy Tomkotsu"
"2048","Bowl","Japan",3.8,,"Paldo","Gomtang"
"2047","Pack","Taiwan",5,,"Mama","Pho Ga"
"2046","Pack","Malaysia",4,,"Wai Wai","Chicken Flavor"
"2045","Pack","Canada",3.5,,"Ottogi","Yeul Ramyun"
"2044","Cup","Hong Kong",3,,"Mama","Pad Kee Mao Drunken"
"2043","Bowl","Malaysia",5,,"Lucky Me!","Lomi Seafood Vegetable"
"2042","Cup","Australia",4.3,,"Nissin","Demae Ramen Chicken"
"2041","Pack","China",4.5,,"Nissin","Top Ramen Chicken"
"2040","Cup","Brazil",5,,"Yum Yum","Chicken"
"2039","Bowl","Japan",5,,"Mi Sedaap","Mi SupArtificial Chicken Special"
"2038","Pack","Malaysia",1.5,,"Menraku","Curry Udon"
"2037","Pack","South Korea",3.5,,"Unox","Good Noodles Chicken"
"2036","Pack","Taiwan",4.25,,"Golden Wheat","South Korean Style Spicy Beef"
"2035","Cup","Japan",3.5,,"Yum Yum","Vegetable"
"2034","Cup","Australia",3.25,,"Lucky Me!","Pancit Canton Sweet Spicy"
"2033","Pack","India",2.5,,"Pot Noodle","Original Curry"
"2032","Bowl","Hong Kong",3.75,,"Mi Sedaap","Supreme Soto"
"2031","Pack","Malaysia",5,,"Nissin","Taisho Fried Noodle Yakisoba"
"2030","Pack","Japan",3.75,,"Batchelors","Super Noodles Chicken"
"2029","Cup","Australia",2,,"Super Bihun","Kuah Rasa Baso Sapi Rice Noodles"
"2028","Pack","Mexico",3.5,,"Samyang","60 Ingredients"
"2027","Bowl","Japan",5,,"Yum Yum","Shrimp Tom Yum Flavor"
"2026","Cup","Malaysia",4.75,,"Batchelors","Super Noodles Chinese Chow Mein"
"2025","Cup","UK",2,,"Mi Sedaap","Mi Goreng Perisa Asli"
"2024","Cup","UK",2.5,,"Batchelors","Super Noodles Souther Fried Chicken"
"2023","Cup","UK",0,,"Long Kow","Crystal Noodles Vegetables"
"2022","Cup","UK",3,,"Wai Wai","Quick Tom Yum Shrimp"
"2021","Cup","UK",5,,"Myojo","Ippeichan Soy Sauce"
"2020","Pack","China",3.5,,"Sahmyook","Vegetable"
"2019","Cup","Japan",3.75,,"Batchelors","Super Noodles Bacon"
"2018","Pack","South Korea",4,,"Yum Yum","Duck"
"2017","Bowl","South Korea",0,,"Uni-President","One More Cup Kimchi"
"2016","Cup","Canada",3.5,,"Batchelors","Super Noodles To Go Curry"
"2015","Pack","Malaysia",5,,"Foodmon","DJ DOC Jjolmyeon"
"2014","Pack","Taiwan",4.5,,"Goku Uma","Soy Sauce"
"2013","Pack","Canada",3.5,,"Paldo","Gomtang"
"2012","Pack","Thailand",2,,"Saigon Ve Wong","Kung Fu Suc Song Artificial Pork"
"2011","Pack","Australia",2,,"O Sung","Keopnurungji Rice Snack"
"2010","Pack","Myanmar",3.75,,"Shirakiku","Japanese Style Tokusen Sio"
"2009","Cup","Netherlands",3,,"Maruchan","Yakisoba Tomato Basil"
"2008","Bowl","China",3.5,,"Noah Foods","Phoya Chicken"
"2007","Pack","United States",3.75,,"Maggi","2 Minute Noodles Tricky Tomato"
"2006","Bowl","Hong Kong",3.75,,"Batchelors","Super Noodles Barbecue Beef"
"2005","Pack","Taiwan",4.5,,"Menraku","Tempura Soba"
"2004","Bowl","Japan",3.75,,"Pot Noodle","Chinese Chow Mein"
"2003","Bowl","Japan",5,,"Nongshim","Shin Ramyun Black"
"2002","Cup","Japan",3.8,,"Baijia","Sichuan Pickled Sweet Potato Thread"
"2001","Cup","Japan",4,,"Baijia","Hot & Sour Casserole Stewed Rice Noodle"
"2000","Bowl","Japan",5,,"Koyo","Mushroom"
"1999","Cup","Japan",5,,"Koyo","Tofu & Miso"
"1998","Bowl","Japan",5,,"Vifon","Phu Gia Cua Crab Bean Thread"
"1997","Cup","Japan",4.3,,"Baijia","Single Noble Black Bone Chicken Sweet Potato Thread"
"1996","Cup","Japan",4,,"Ve Wong","Artificial Onion Flavor Bean Thread"
"1995","Cup","Japan",5,,"Vedan","Bah Kut Tea Noodle For Vegetarians"
"1994","Bowl","Japan",5,,"Sunlight","Steam Vermicelli"
"1993","Pack","Japan",5,,"Vifon","Tu Quy Pork"
"1992","Cup","Japan",4.5,,"Vifon","South Korean Style Kim Chee"
"1991","Cup","Japan",5,,"Mama","Chand Clear Soup"
"1990","Cup","Japan",5,,"Batchelors","Super Noodles To Go Chinese Space Rib"
"1989","Pack","Malaysia",5,,"Batchelors","Super Noodles Mild Curry"
"1988","Pack","Myanmar",3.5,,"Nongshim","Chapagetti Chajang"
"1987","Bowl","Japan",4.5,,"Haioreum","Asian Style Noodles Seafood"
"1986","Pack","Taiwan",4.25,,"Thai Kitchen","Spring Onion Rice Noodle"
"1985","Pack","Singapore",5,,"Thai Kitchen","Lemongrass Chili Rice Noodle"
"1984","Cup","Hong Kong",5,,"Batchelors","Super Noodles Sweet & sour"
"1983","Pack","Japan",4,,"Little Cook","Vegetarian"
"1982","Pack","China",4,,"Lucky Me!","Pancit Canton Extra Hot Chili"
"1981","Pack","Malaysia",5,,"Maruchan","Ramen Noodle Soup Beef"
"1980","Cup","Australia",3.5,,"Wei Chuan","Tomato Vegetables"
"1979","Cup","Japan",3,,"Nongshim","Oolongmen Artificial Seafood"
"1978","Pack","Malaysia",5,,"Wei Lih","Goog Good Eat Super Ramen Hot Chili"
"1977","Pack","Malaysia",5,,"Batchelors","Super Noodles Low Fat Chicken Herb"
"1976","Pack","Japan",4.25,,"Little Cook","Artificial Onion"
"1975","Pack","Germany",3.25,,"Six Fortune","U-Dong"
"1974","Pack","South Korea",5,,"Pot Noodle","Beef Tomato"
"1973","Pack","Brazil",4.25,,"Koka","Spicy Black Pepper"
"1972","Pack","Hong Kong",2.75,,"Wei Wei","A Series Artificial Hot Beef"
"1971","Pack","Japan",3.5,,"Wei Wei","A Series Artificial Chicken"
"1970","Pack","Malaysia",5,,"Batchelors","Super Noodles Low Fat Sweet Thai Chilli"
"1969","Pack","USA",4.75,,"Maruchan","Yakisoba Spicy Chicken"
"1968","Pack","USA",3.5,,"Saigon Ve Wong","Kung Fu Artificial Pork Flavor"
"1967","Pack","Japan",4.5,,"Fuku","Superior Soup Rice Noodle"
"1966","Pack","Taiwan",3.75,,"Yamamori","Tom Yam Prawn"
"1965","Pack","Malaysia",5,,"Maggi","2 Minute Noodles Thrillin' Curry"
"1964","Pack","Myanmar",5,"2016 #10","Nissin","Demae Iccho Sesame Oil Chicken Macaroni"
"1963","Cup","UK",3.75,,"Pulmuone","Cold Noodles By Dad"
"1962","Cup","UK",3.5,,"Yamamoto","Ponpoko Tempura Udon"
"1961","Cup","UK",4.25,,"Vifon","Phu Gia Bamboo Shoot Artificial Pork Bean Thread"
"1960","Cup","UK",4,,"Ottogi","Jin Ramen Big Bowl (Hot)"
"1959","Pack","Japan",4,,"Daikoku","My Friend Vic Tanuki Udon"
"1958","Tray","USA",4,,"Wei Wei","A Series Vegetarian"
"1957","Cup","Thailand",4,,"Master Kong","Artificial Pork"
"1956","Cup","Japan",0,,"Pot Noodle","Bombay Bad Boy"
"1955","Pack","USA",4.75,,"Ottogi","Yeul Hot Taste"
"1954","Pack","Netherlands",2,,"Omachi","Spaghetti"
"1953","Pack","Singapore",5,,"Lucky Me!","Supreme La Paz Batchoy Beef Garlic"
"1952","Pack","Taiwan",3.75,,"Master Kong","Artificial Braised Beef"
"1951","Cup","USA",4.25,,"Ve Wong","Kung Fu Artificial Mushroom Pork"
"1950","Pack","Japan",4,,"Fashion Foods","XO Sauce"
"1949","Pack","Thailand",3.5,,"Mr. Udon","Japanese Miso"
"1948","Pack","China",1.5,,"Mr. Udon","Seafood Selection"
"1947","Pack","Singapore",5,"2016 #1","Baijia","Sichuan Hot Pot Sweet Potato Thread"
"1946","Pack","Japan",4.75,,"Ottogi","Buckwheat Bibim Ramyon"
"1945","Pack","Bangladesh",3.5,,"Yamamori","Tom Yam Ramen Pork"
"1944","Pack","Taiwan",5,,"Snapdragon","Chinese Mushroom Rice Noodle"
"1943","Bowl","Japan",5,,"GreeNoodle","Yakisoba"
"1942","Pack","Malaysia",3.5,,"Nissin","Gozen Kitsune Udon"
"1941","Pack","Netherlands",2.5,,"Master Kong","Artificial Spicy Beef"
"1940","Cup","Japan",5,,"Vina Acecook","Hao Hao Shrimp Onion"
"1939","Pack","Myanmar",5,,"Little Cook","Spicy Beef"
"1938","Bowl","Japan",5,,"Wei Chuan","Miso Vegetables"
"1937","Cup","Myanmar",3.75,,"Sura","Knife Cut Rice Noodle"
"1936","Pack","USA",1,,"Nongshim","Oolongmen Artificial Chicken"
"1935","Pack","Taiwan",3.75,,"Yamamoto","Shoyu"
"1934","Pack","Taiwan",5,,"Sunlee","Tom Yum Shrimp Noodle"
"1933","Pack","Taiwan",4.5,,"Nongshim","Seafood Ramyun"
"1932","Pack","Taiwan",3.75,,"Pot Noodle","Chicken & Mushroom"
"1931","Pack","Hungary",3.75,,"Dragonfly","Artificial Chicken"
"1930","Pack","Netherlands",0.25,,"Mi Sedaap","Mi Segera Mi Sup Perisa Kari Ayam"
"1929","Pack","Cambodia",3.5,,"Sapporo Ichiban","Shio"
"1928","Pack","Thailand",3,,"Dragonfly","Artificial Pork Ribs"
"1927","Bowl","Japan",3.5,,"Mee Jang","Sour Spicy Chicken Tom Yum"
"1926","Bowl","USA",4,,"Cap Atoom Bulan","Mie Telor Asli"
"1925","Pack","Singapore",5,"2016 #8","Nissin","Ramen Bowl Hot & Spicy"
"1924","Pack","China",3.5,,"Dragonfly","Onion"
"1923","Cup","Netherlands",0.5,,"Paldo","Hwa King Cup"
"1922","Cup","Indonesia",1.5,,"Nissin","Ramen Bowl Spicy Shrimp"
"1921","Cup","USA",3.5,,"Lucky Me!","Beef Na Beef"
"1920","Pack","Japan",0.75,,"Yamamoto","Ponpoko Tempura Soba"
"1919","Bowl","Japan",4.5,,"Daikoku","Shokuh Kitsune Udon"
"1918","Pack","Netherlands",3.5,,"Paldo","Jjajangmen Black Bean"
"1917","Tray","USA",0.25,,"Thai Kitchen","Bangkok Curry Rice Noodle"
"1916","Pack","Germany",3,,"Mama","Moo Nam Tok Rice Vermicelli"
"1915","Bowl","Japan",4.5,,"Lishan","Black Rooster Chicken"
"1914","Pack","Singapore",5,,"Nissin","Ramen Bowl Kimchi"
"1913","Bowl","USA",0,,"Saigon Ve Wong","Kung Fu Vegetarian"
"1912","Pack","Myanmar",3.75,,"Nissin","Gozen Tempura"
"1911","Cup","Japan",5,,"Saigon Ve Wong","Kung Fu Artificial Chicken Rice Noodle"
"1910","Tray","USA",3,,"Mug Shot","Spicy Sweet & Sour"
"1909","Pack","Hungary",3.5,,"Mug Shot","Chicken"
"1908","Bowl","Japan",4.75,,"Ohsung","Hong Ramyun Soup Soy Peptide Mild"
"1907","Pack","Singapore",5,"2016 #5","Paldo","Kko Kko Myun"
"1906","Pack","Vietnam",3.5,,"Samyang","Nagasaki Jjampong"
"1905","Pack","Finland",3.5,,"Indomie","Spicy Coconut Shrimp"
"1904","Pack","Hungary",3,,"Nongshim","Shin Ramyun Shrimp"
"1903","Pack","Japan",4.5,,"Wang","Kitsune Udon"
"1902","Pack","Myanmar",5,,"Mamee","Express Cup Fried Onion Chicken"
"1901","Pack","Singapore",5,,"Vina Acecook","Kingcook Shrimp"
"1900","Pack","Malaysia",5,,"Nongshim","Hearty Rice Noodle Black Bean Vegetable"
"1899","Pack","Netherlands",1.5,,"Indomie","Instant Cup Noodles Mi Goreng Satay"
"1898","Bowl","China",3,,"Nongshim","Udon Garlic Teriyaki"
"1897","Cup","Japan",3.5,,"Dragonfly","Artificial Seafood"
"1896","Pack","Hungary",3.5,,"Indomie","Rasa Sup Buntut Oxtail Soup"
"1895","Bowl","Japan",5,,"Mi Sedaap","Mi Segera Mi Goreng Perisa Sambal Goreng"
"1894","Pack","Myanmar",2.75,,"Nissin","Cup Noodles Xo Sauce Seafood"
"1893","Cup","Japan",5,,"Ohsung","Hong Ramyun Soy Peptide Hot Spicy"
"1892","Pack","South Korea",4,,"Mee Jang","Noodle Soup Sour Spicy Shrimp Tom Yum"
"1891","Cup","USA",3.5,,"Maruchan","Yakisoba Savory Soy Sauce"
"1890","Pack","Japan",4.5,,"Mamee","Express Cup Vegetarian"
"1889","Pack","Myanmar",2.75,,"Samyang","Assorted Vegetable Ramen"
"1888","Cup","Singapore",3.5,,"Chewy","Stir Rice Vermicelli Indonesian Gado Gado"
"1887","Pack","Singapore",4.25,,"Vina Acecook","Kingcook Chicken"
"1886","Bowl","Singapore",3.75,,"JFC","Japanese Style Noodle Curry"
"1885","Pack","Singapore",3,,"Nissin","Big Cup Noodles Spicy Chicken"
"1884","Bowl","Singapore",4.5,,"Nissin","Spoon-it Rich Hearty Savory Chicken"
"1883","Pack","Singapore",4,,"Nissin","Chow Mein Orange Chicken"
"1882","Bowl","Singapore",4.75,,"Nissin","Cup Noodles Salsa Picante Shrimp"
"1881","Pack","Singapore",3.5,,"Nissin","Chikin Ramen (Local)"
"1880","Bowl","Singapore",3.75,,"Nissin","Big Cup Noodles Lime Chili Shrimp"
"1879","Pack","Singapore",3.5,,"Nissin","Demae Ramen Black Garlic Oil Tonkotsu"
"1878","Bowl","Singapore",5,,"Nissin","Spoon-it Rich Hearty Beef Stew"
"1877","Pack","Singapore",4.5,,"Nissin","Chow Mein Chinese Chicken Vegetable"
"1876","Pack","Singapore",3.75,,"Golden Wheat","South Korean Style Beef"
"1875","Pack","USA",5,,"Unif","Man Han Feast Spring Onion Eel"
"1874","Pack","Malaysia",2.5,,"Mee Jang","Noodle Soup Spicy Beef Garlic Onion"
"1873","Bowl","Taiwan",0,,"Wu Mu","Pork Flavor Ramen"
"1872","Pack","Japan",5,,"Nissin","Chow Mein Spicy Chicken"
"1871","Cup","Thailand",3.75,,"Saigon Ve Wong","Kung Fu Mixed Foods"
"1870","Pack","Hungary",2.75,,"Nongshim","Hearty Rice Noodle Beef"
"1869","Pack","Germany",3.5,,"Four Seas","Seaweed"
"1868","Bowl","Japan",4,,"Nissin","Spoon-it Creamy Chicken"
"1867","Bowl","Thailand",4,,"Pulmuone","Nature Is Delicious Spicy"
"1866","Pack","Malaysia",5,,"Indomie","Mi Goreng Rendang (Import)"
"1865","Cup","Myanmar",3.5,,"Vifon","Hu Tieu Ca Stewed Fish"
